id,name,city_id,match_db_id,upper_name,action
11.12.01,Blangpidie (Blang Pidie),11.12,1112,BLANGPIDIE (BLANG PIDIE),"insert into region (name, parent, type) values   ('BLANGPIDIE (BLANG PIDIE),'1112','KECAMATAN');"
11.12.02,Tangan-Tangan,11.12,1112,TANGAN-TANGAN,"insert into region (name, parent, type) values   ('TANGAN-TANGAN,'1112','KECAMATAN');"
11.12.03,Manggeng,11.12,1112,MANGGENG,"insert into region (name, parent, type) values   ('MANGGENG,'1112','KECAMATAN');"
11.12.04,Susoh,11.12,1112,SUSOH,"insert into region (name, parent, type) values   ('SUSOH,'1112','KECAMATAN');"
11.12.05,Kuala Batee,11.12,1112,KUALA BATEE,"insert into region (name, parent, type) values   ('KUALA BATEE,'1112','KECAMATAN');"
11.12.06,Babah Rot,11.12,1112,BABAH ROT,"insert into region (name, parent, type) values   ('BABAH ROT,'1112','KECAMATAN');"
11.12.07,Setia,11.12,1112,SETIA,"insert into region (name, parent, type) values   ('SETIA,'1112','KECAMATAN');"
11.12.08,Jeumpa,11.12,1112,JEUMPA,"insert into region (name, parent, type) values   ('JEUMPA,'1112','KECAMATAN');"
11.12.09,Lembah Sabil,11.12,1112,LEMBAH SABIL,"insert into region (name, parent, type) values   ('LEMBAH SABIL,'1112','KECAMATAN');"
11.13.01,Blangkejeren (Blang Kejeren),11.13,1113,BLANGKEJEREN (BLANG KEJEREN),"insert into region (name, parent, type) values   ('BLANGKEJEREN (BLANG KEJEREN),'1113','KECAMATAN');"
11.13.02,Kutapanjang (Kuta Panjang),11.13,1113,KUTAPANJANG (KUTA PANJANG),"insert into region (name, parent, type) values   ('KUTAPANJANG (KUTA PANJANG),'1113','KECAMATAN');"
11.13.03,Rikit Gaib,11.13,1113,RIKIT GAIB,"insert into region (name, parent, type) values   ('RIKIT GAIB,'1113','KECAMATAN');"
11.13.04,Terangun (Terangon),11.13,1113,TERANGUN (TERANGON),"insert into region (name, parent, type) values   ('TERANGUN (TERANGON),'1113','KECAMATAN');"
11.13.05,Pining (Pinding),11.13,1113,PINING (PINDING),"insert into region (name, parent, type) values   ('PINING (PINDING),'1113','KECAMATAN');"
11.13.06,Blangpegayon (Blang Pegayon),11.13,1113,BLANGPEGAYON (BLANG PEGAYON),"insert into region (name, parent, type) values   ('BLANGPEGAYON (BLANG PEGAYON),'1113','KECAMATAN');"
11.13.07,Puteri Betung (Putri Betung),11.13,1113,PUTERI BETUNG (PUTRI BETUNG),"insert into region (name, parent, type) values   ('PUTERI BETUNG (PUTRI BETUNG),'1113','KECAMATAN');"
11.13.08,Dabun Gelang (Debun Gelang),11.13,1113,DABUN GELANG (DEBUN GELANG),"insert into region (name, parent, type) values   ('DABUN GELANG (DEBUN GELANG),'1113','KECAMATAN');"
11.13.09,Blangjerango (Blang Jerango),11.13,1113,BLANGJERANGO (BLANG JERANGO),"insert into region (name, parent, type) values   ('BLANGJERANGO (BLANG JERANGO),'1113','KECAMATAN');"
11.13.10,Teripe Jaya (Tripe Jaya),11.13,1113,TERIPE JAYA (TRIPE JAYA),"insert into region (name, parent, type) values   ('TERIPE JAYA (TRIPE JAYA),'1113','KECAMATAN');"
11.13.11,Pantan Cuaca,11.13,1113,PANTAN CUACA,"insert into region (name, parent, type) values   ('PANTAN CUACA,'1113','KECAMATAN');"
11.14.01,Teunom,11.14,1116,TEUNOM,"insert into region (name, parent, type) values   ('TEUNOM,'1116','KECAMATAN');"
11.14.02,Krueng Sabee,11.14,1116,KRUENG SABEE,"insert into region (name, parent, type) values   ('KRUENG SABEE,'1116','KECAMATAN');"
11.14.03,Setia Bhakti (Setia Bakti),11.14,1116,SETIA BHAKTI (SETIA BAKTI),"insert into region (name, parent, type) values   ('SETIA BHAKTI (SETIA BAKTI),'1116','KECAMATAN');"
11.14.04,Sampoi Niet (Sampoiniet),11.14,1116,SAMPOI NIET (SAMPOINIET),"insert into region (name, parent, type) values   ('SAMPOI NIET (SAMPOINIET),'1116','KECAMATAN');"
11.14.05,Jaya,11.14,1116,JAYA,"insert into region (name, parent, type) values   ('JAYA,'1116','KECAMATAN');"
11.14.06,Panga (Keude Panga),11.14,1116,PANGA (KEUDE PANGA),"insert into region (name, parent, type) values   ('PANGA (KEUDE PANGA),'1116','KECAMATAN');"
11.14.07,Indra Jaya,11.14,1116,INDRA JAYA,"insert into region (name, parent, type) values   ('INDRA JAYA,'1116','KECAMATAN');"
11.14.08,Darul Hikmah,11.14,1116,DARUL HIKMAH,"insert into region (name, parent, type) values   ('DARUL HIKMAH,'1116','KECAMATAN');"
11.14.09,Pasie Raya,11.14,1116,PASIE RAYA,"insert into region (name, parent, type) values   ('PASIE RAYA,'1116','KECAMATAN');"
11.15.01,Kuala,11.15,1115,KUALA,"insert into region (name, parent, type) values   ('KUALA,'1115','KECAMATAN');"
11.15.02,Seunagan,11.15,1115,SEUNAGAN,"insert into region (name, parent, type) values   ('SEUNAGAN,'1115','KECAMATAN');"
11.15.03,Seunagan Timur,11.15,1115,SEUNAGAN TIMUR,"insert into region (name, parent, type) values   ('SEUNAGAN TIMUR,'1115','KECAMATAN');"
11.15.04,Beutong,11.15,1115,BEUTONG,"insert into region (name, parent, type) values   ('BEUTONG,'1115','KECAMATAN');"
11.15.05,Darul Makmur,11.15,1115,DARUL MAKMUR,"insert into region (name, parent, type) values   ('DARUL MAKMUR,'1115','KECAMATAN');"
11.15.06,Suka Makmue,11.15,1115,SUKA MAKMUE,"insert into region (name, parent, type) values   ('SUKA MAKMUE,'1115','KECAMATAN');"
11.15.07,Kuala Pesisir,11.15,1115,KUALA PESISIR,"insert into region (name, parent, type) values   ('KUALA PESISIR,'1115','KECAMATAN');"
11.15.08,Tadu Raya,11.15,1115,TADU RAYA,"insert into region (name, parent, type) values   ('TADU RAYA,'1115','KECAMATAN');"
11.15.09,Tripa Makmur,11.15,1115,TRIPA MAKMUR,"insert into region (name, parent, type) values   ('TRIPA MAKMUR,'1115','KECAMATAN');"
11.15.10,Beutong Ateuh Banggalang,11.15,1115,BEUTONG ATEUH BANGGALANG,"insert into region (name, parent, type) values   ('BEUTONG ATEUH BANGGALANG,'1115','KECAMATAN');"
11.16.01,Manyak Payed,11.16,1114,MANYAK PAYED,"insert into region (name, parent, type) values   ('MANYAK PAYED,'1114','KECAMATAN');"
11.16.02,Bendahara,11.16,1114,BENDAHARA,"insert into region (name, parent, type) values   ('BENDAHARA,'1114','KECAMATAN');"
11.16.03,Karang Baru,11.16,1114,KARANG BARU,"insert into region (name, parent, type) values   ('KARANG BARU,'1114','KECAMATAN');"
11.16.04,Seruway,11.16,1114,SERUWAY,"insert into region (name, parent, type) values   ('SERUWAY,'1114','KECAMATAN');"
11.16.05,Kota Kualasinpang (Kota Kuala Simpang),11.16,1114,KOTA KUALASINPANG (KOTA KUALA SIMPANG),"insert into region (name, parent, type) values   ('KOTA KUALASINPANG (KOTA KUALA SIMPANG),'1114','KECAMATAN');"
11.16.06,Kejuruan Muda,11.16,1114,KEJURUAN MUDA,"insert into region (name, parent, type) values   ('KEJURUAN MUDA,'1114','KECAMATAN');"
11.16.07,Tamiang Hulu,11.16,1114,TAMIANG HULU,"insert into region (name, parent, type) values   ('TAMIANG HULU,'1114','KECAMATAN');"
11.16.08,Rantau,11.16,1114,RANTAU,"insert into region (name, parent, type) values   ('RANTAU,'1114','KECAMATAN');"
11.16.09,Banda Mulia,11.16,1114,BANDA MULIA,"insert into region (name, parent, type) values   ('BANDA MULIA,'1114','KECAMATAN');"
11.16.10,Bandar Pusaka,11.16,1114,BANDAR PUSAKA,"insert into region (name, parent, type) values   ('BANDAR PUSAKA,'1114','KECAMATAN');"
11.16.11,Tenggulun,11.16,1114,TENGGULUN,"insert into region (name, parent, type) values   ('TENGGULUN,'1114','KECAMATAN');"
11.16.12,Sekerak,11.16,1114,SEKERAK,"insert into region (name, parent, type) values   ('SEKERAK,'1114','KECAMATAN');"
11.17.01,Pintu Rime Gayo,11.17,1117,PINTU RIME GAYO,"insert into region (name, parent, type) values   ('PINTU RIME GAYO,'1117','KECAMATAN');"
11.17.02,Permata,11.17,1117,PERMATA,"insert into region (name, parent, type) values   ('PERMATA,'1117','KECAMATAN');"
11.17.03,Syiah Utama,11.17,1117,SYIAH UTAMA,"insert into region (name, parent, type) values   ('SYIAH UTAMA,'1117','KECAMATAN');"
11.17.04,Bandar,11.17,1117,BANDAR,"insert into region (name, parent, type) values   ('BANDAR,'1117','KECAMATAN');"
11.17.05,Bukit,11.17,1117,BUKIT,"insert into region (name, parent, type) values   ('BUKIT,'1117','KECAMATAN');"
11.17.06,Wih Pesam,11.17,1117,WIH PESAM,"insert into region (name, parent, type) values   ('WIH PESAM,'1117','KECAMATAN');"
11.17.07,Timang Gajah,11.17,1117,TIMANG GAJAH,"insert into region (name, parent, type) values   ('TIMANG GAJAH,'1117','KECAMATAN');"
11.17.08,Bener Kelipah,11.17,1117,BENER KELIPAH,"insert into region (name, parent, type) values   ('BENER KELIPAH,'1117','KECAMATAN');"
11.17.09,Mesidah,11.17,1117,MESIDAH,"insert into region (name, parent, type) values   ('MESIDAH,'1117','KECAMATAN');"
11.17.10,Gajah Putih,11.17,1117,GAJAH PUTIH,"insert into region (name, parent, type) values   ('GAJAH PUTIH,'1117','KECAMATAN');"
11.18.01,Meureudu,11.18,1118,MEUREUDU,"insert into region (name, parent, type) values   ('MEUREUDU,'1118','KECAMATAN');"
11.18.02,Ulim,11.18,1118,ULIM,"insert into region (name, parent, type) values   ('ULIM,'1118','KECAMATAN');"
11.18.03,Jangka Buya (Jangka Buaya),11.18,1118,JANGKA BUYA (JANGKA BUAYA),"insert into region (name, parent, type) values   ('JANGKA BUYA (JANGKA BUAYA),'1118','KECAMATAN');"
11.18.04,Bandar Dua,11.18,1118,BANDAR DUA,"insert into region (name, parent, type) values   ('BANDAR DUA,'1118','KECAMATAN');"
11.18.05,Meurah Dua,11.18,1118,MEURAH DUA,"insert into region (name, parent, type) values   ('MEURAH DUA,'1118','KECAMATAN');"
11.18.06,Bandar Baru,11.18,1118,BANDAR BARU,"insert into region (name, parent, type) values   ('BANDAR BARU,'1118','KECAMATAN');"
11.18.07,Panteraja,11.18,1118,PANTERAJA,"insert into region (name, parent, type) values   ('PANTERAJA,'1118','KECAMATAN');"
11.18.08,Trienggadeng,11.18,1118,TRIENGGADENG,"insert into region (name, parent, type) values   ('TRIENGGADENG,'1118','KECAMATAN');"
11.71.01,Baiturrahman,11.71,1171,BAITURRAHMAN,"insert into region (name, parent, type) values   ('BAITURRAHMAN,'1171','KECAMATAN');"
11.71.02,Kuta Alam,11.71,1171,KUTA ALAM,"insert into region (name, parent, type) values   ('KUTA ALAM,'1171','KECAMATAN');"
11.71.03,Meuraxa,11.71,1171,MEURAXA,"insert into region (name, parent, type) values   ('MEURAXA,'1171','KECAMATAN');"
11.71.04,Syiah Kuala,11.71,1171,SYIAH KUALA,"insert into region (name, parent, type) values   ('SYIAH KUALA,'1171','KECAMATAN');"
11.71.05,Lueng Bata,11.71,1171,LUENG BATA,"insert into region (name, parent, type) values   ('LUENG BATA,'1171','KECAMATAN');"
11.71.06,Kuta Raja,11.71,1171,KUTA RAJA,"insert into region (name, parent, type) values   ('KUTA RAJA,'1171','KECAMATAN');"
11.71.07,Banda Raya,11.71,1171,BANDA RAYA,"insert into region (name, parent, type) values   ('BANDA RAYA,'1171','KECAMATAN');"
11.71.08,Jaya Baru,11.71,1171,JAYA BARU,"insert into region (name, parent, type) values   ('JAYA BARU,'1171','KECAMATAN');"
11.71.09,Ulee Kareng,11.71,1171,ULEE KARENG,"insert into region (name, parent, type) values   ('ULEE KARENG,'1171','KECAMATAN');"
11.72.01,Sukakarya,11.72,1172,SUKAKARYA,"insert into region (name, parent, type) values   ('SUKAKARYA,'1172','KECAMATAN');"
11.72.02,Sukajaya,11.72,1172,SUKAJAYA,"insert into region (name, parent, type) values   ('SUKAJAYA,'1172','KECAMATAN');"
11.72.03,Sukamakmue,11.72,1172,SUKAMAKMUE,"insert into region (name, parent, type) values   ('SUKAMAKMUE,'1172','KECAMATAN');"
11.73.01,Muara Dua,11.73,1174,MUARA DUA,"insert into region (name, parent, type) values   ('MUARA DUA,'1174','KECAMATAN');"
11.73.02,Banda Sakti,11.73,1174,BANDA SAKTI,"insert into region (name, parent, type) values   ('BANDA SAKTI,'1174','KECAMATAN');"
11.73.03,Blang Mangat,11.73,1174,BLANG MANGAT,"insert into region (name, parent, type) values   ('BLANG MANGAT,'1174','KECAMATAN');"
11.73.04,Muara Satu,11.73,1174,MUARA SATU,"insert into region (name, parent, type) values   ('MUARA SATU,'1174','KECAMATAN');"
11.74.01,Langsa Timur,11.74,1173,LANGSA TIMUR,"insert into region (name, parent, type) values   ('LANGSA TIMUR,'1173','KECAMATAN');"
11.74.02,Langsa Barat,11.74,1173,LANGSA BARAT,"insert into region (name, parent, type) values   ('LANGSA BARAT,'1173','KECAMATAN');"
11.74.03,Langsa Kota,11.74,1173,LANGSA KOTA,"insert into region (name, parent, type) values   ('LANGSA KOTA,'1173','KECAMATAN');"
11.74.04,Langsa Lama,11.74,1173,LANGSA LAMA,"insert into region (name, parent, type) values   ('LANGSA LAMA,'1173','KECAMATAN');"
11.74.05,Langsa Baro,11.74,1173,LANGSA BARO,"insert into region (name, parent, type) values   ('LANGSA BARO,'1173','KECAMATAN');"
11.75.01,Simpang Kiri,11.75,1175,SIMPANG KIRI,"insert into region (name, parent, type) values   ('SIMPANG KIRI,'1175','KECAMATAN');"
11.75.02,Penanggalan,11.75,1175,PENANGGALAN,"insert into region (name, parent, type) values   ('PENANGGALAN,'1175','KECAMATAN');"
11.75.03,Rundeng,11.75,1175,RUNDENG,"insert into region (name, parent, type) values   ('RUNDENG,'1175','KECAMATAN');"
11.75.04,Sultan Daulat,11.75,1175,SULTAN DAULAT,"insert into region (name, parent, type) values   ('SULTAN DAULAT,'1175','KECAMATAN');"
11.75.05,Longkib,11.75,1175,LONGKIB,"insert into region (name, parent, type) values   ('LONGKIB,'1175','KECAMATAN');"
12.01.01,Barus,12.01,1204,BARUS,"insert into region (name, parent, type) values   ('BARUS,'1204','KECAMATAN');"
12.01.02,Sorkam,12.01,1204,SORKAM,"insert into region (name, parent, type) values   ('SORKAM,'1204','KECAMATAN');"
12.01.03,Pandan,12.01,1204,PANDAN,"insert into region (name, parent, type) values   ('PANDAN,'1204','KECAMATAN');"
12.01.04,Pinangsori,12.01,1204,PINANGSORI,"insert into region (name, parent, type) values   ('PINANGSORI,'1204','KECAMATAN');"
12.01.05,Manduamas,12.01,1204,MANDUAMAS,"insert into region (name, parent, type) values   ('MANDUAMAS,'1204','KECAMATAN');"
12.01.06,Kolang,12.01,1204,KOLANG,"insert into region (name, parent, type) values   ('KOLANG,'1204','KECAMATAN');"
12.01.07,Tapian Nauli,12.01,1204,TAPIAN NAULI,"insert into region (name, parent, type) values   ('TAPIAN NAULI,'1204','KECAMATAN');"
12.01.08,Sibabangun,12.01,1204,SIBABANGUN,"insert into region (name, parent, type) values   ('SIBABANGUN,'1204','KECAMATAN');"
12.01.09,Sosorgadong (Sosor Gadong),12.01,1204,SOSORGADONG (SOSOR GADONG),"insert into region (name, parent, type) values   ('SOSORGADONG (SOSOR GADONG),'1204','KECAMATAN');"
12.01.10,Sorkam Barat,12.01,1204,SORKAM BARAT,"insert into region (name, parent, type) values   ('SORKAM BARAT,'1204','KECAMATAN');"
12.01.11,Sirandorung,12.01,1204,SIRANDORUNG,"insert into region (name, parent, type) values   ('SIRANDORUNG,'1204','KECAMATAN');"
12.01.12,Andam Dewi,12.01,1204,ANDAM DEWI,"insert into region (name, parent, type) values   ('ANDAM DEWI,'1204','KECAMATAN');"
12.01.13,Sitahuis,12.01,1204,SITAHUIS,"insert into region (name, parent, type) values   ('SITAHUIS,'1204','KECAMATAN');"
12.01.14,Tukka,12.01,1204,TUKKA,"insert into region (name, parent, type) values   ('TUKKA,'1204','KECAMATAN');"
12.01.15,Badiri,12.01,1204,BADIRI,"insert into region (name, parent, type) values   ('BADIRI,'1204','KECAMATAN');"
12.01.16,Pasaribu Tobing,12.01,1204,PASARIBU TOBING,"insert into region (name, parent, type) values   ('PASARIBU TOBING,'1204','KECAMATAN');"
12.01.17,Barus Utara,12.01,1204,BARUS UTARA,"insert into region (name, parent, type) values   ('BARUS UTARA,'1204','KECAMATAN');"
12.01.18,Suka Bangun,12.01,1204,SUKA BANGUN,"insert into region (name, parent, type) values   ('SUKA BANGUN,'1204','KECAMATAN');"
12.01.19,Lumut,12.01,1204,LUMUT,"insert into region (name, parent, type) values   ('LUMUT,'1204','KECAMATAN');"
12.01.20,Sarudik,12.01,1204,SARUDIK,"insert into region (name, parent, type) values   ('SARUDIK,'1204','KECAMATAN');"
12.02.01,Tarutung,12.02,1205,TARUTUNG,"insert into region (name, parent, type) values   ('TARUTUNG,'1205','KECAMATAN');"
12.02.02,Siatas Barita,12.02,1205,SIATAS BARITA,"insert into region (name, parent, type) values   ('SIATAS BARITA,'1205','KECAMATAN');"
12.02.03,Adian Koting,12.02,1205,ADIAN KOTING,"insert into region (name, parent, type) values   ('ADIAN KOTING,'1205','KECAMATAN');"
12.02.04,Sipoholon,12.02,1205,SIPOHOLON,"insert into region (name, parent, type) values   ('SIPOHOLON,'1205','KECAMATAN');"
12.02.05,Pahae Julu,12.02,1205,PAHAE JULU,"insert into region (name, parent, type) values   ('PAHAE JULU,'1205','KECAMATAN');"
12.02.06,Pahae Jae,12.02,1205,PAHAE JAE,"insert into region (name, parent, type) values   ('PAHAE JAE,'1205','KECAMATAN');"
12.02.07,Simangumban,12.02,1205,SIMANGUMBAN,"insert into region (name, parent, type) values   ('SIMANGUMBAN,'1205','KECAMATAN');"
12.02.08,Purba Tua (Purbatua),12.02,1205,PURBA TUA (PURBATUA),"insert into region (name, parent, type) values   ('PURBA TUA (PURBATUA),'1205','KECAMATAN');"
12.02.09,Siborong-Borong,12.02,1205,SIBORONG-BORONG,"insert into region (name, parent, type) values   ('SIBORONG-BORONG,'1205','KECAMATAN');"
12.02.10,Pagaran,12.02,1205,PAGARAN,"insert into region (name, parent, type) values   ('PAGARAN,'1205','KECAMATAN');"
12.02.11,Parmonangan,12.02,1205,PARMONANGAN,"insert into region (name, parent, type) values   ('PARMONANGAN,'1205','KECAMATAN');"
12.02.12,Sipahutar,12.02,1205,SIPAHUTAR,"insert into region (name, parent, type) values   ('SIPAHUTAR,'1205','KECAMATAN');"
12.02.13,Pangaribuan,12.02,1205,PANGARIBUAN,"insert into region (name, parent, type) values   ('PANGARIBUAN,'1205','KECAMATAN');"
12.02.14,Garoga,12.02,1205,GAROGA,"insert into region (name, parent, type) values   ('GAROGA,'1205','KECAMATAN');"
12.02.15,Muara,12.02,1205,MUARA,"insert into region (name, parent, type) values   ('MUARA,'1205','KECAMATAN');"
12.03.01,Angkola Barat,12.03,1203,ANGKOLA BARAT,"insert into region (name, parent, type) values   ('ANGKOLA BARAT,'1203','KECAMATAN');"
12.03.02,Batang Toru,12.03,1203,BATANG TORU,"insert into region (name, parent, type) values   ('BATANG TORU,'1203','KECAMATAN');"
12.03.03,Angkola Timur,12.03,1203,ANGKOLA TIMUR,"insert into region (name, parent, type) values   ('ANGKOLA TIMUR,'1203','KECAMATAN');"
12.03.04,Sipirok,12.03,1203,SIPIROK,"insert into region (name, parent, type) values   ('SIPIROK,'1203','KECAMATAN');"
12.03.05,Saipar Dolok Hole,12.03,1203,SAIPAR DOLOK HOLE,"insert into region (name, parent, type) values   ('SAIPAR DOLOK HOLE,'1203','KECAMATAN');"
12.03.06,Angkola Selatan,12.03,1203,ANGKOLA SELATAN,"insert into region (name, parent, type) values   ('ANGKOLA SELATAN,'1203','KECAMATAN');"
12.03.07,Batang Angkola,12.03,1203,BATANG ANGKOLA,"insert into region (name, parent, type) values   ('BATANG ANGKOLA,'1203','KECAMATAN');"
12.03.14,Arse,12.03,1203,ARSE,"insert into region (name, parent, type) values   ('ARSE,'1203','KECAMATAN');"
12.03.20,Marancar,12.03,1203,MARANCAR,"insert into region (name, parent, type) values   ('MARANCAR,'1203','KECAMATAN');"
12.03.21,Sayur Matinggi,12.03,1203,SAYUR MATINGGI,"insert into region (name, parent, type) values   ('SAYUR MATINGGI,'1203','KECAMATAN');"
12.03.22,Aek Bilah,12.03,1203,AEK BILAH,"insert into region (name, parent, type) values   ('AEK BILAH,'1203','KECAMATAN');"
12.03.29,Muara Batang Toru,12.03,1203,MUARA BATANG TORU,"insert into region (name, parent, type) values   ('MUARA BATANG TORU,'1203','KECAMATAN');"
12.03.30,Tano Tombangan Angkola,12.03,1203,TANO TOMBANGAN ANGKOLA,"insert into region (name, parent, type) values   ('TANO TOMBANGAN ANGKOLA,'1203','KECAMATAN');"
12.03.31,Angkola Sangkunur,12.03,1203,ANGKOLA SANGKUNUR,"insert into region (name, parent, type) values   ('ANGKOLA SANGKUNUR,'1203','KECAMATAN');"
12.03.32,Angkola Muara Tais,12.03,1203,ANGKOLA MUARA TAIS,"insert into region (name, parent, type) values   ('ANGKOLA MUARA TAIS,'1203','KECAMATAN');"
12.04.05,Hiliduho,12.04,1201,HILIDUHO,"insert into region (name, parent, type) values   ('HILIDUHO,'1201','KECAMATAN');"
12.04.06,Gido,12.04,1201,GIDO,"insert into region (name, parent, type) values   ('GIDO,'1201','KECAMATAN');"
12.04.10,Idanogawo (Idano Gawo),12.04,1201,IDANOGAWO (IDANO GAWO),"insert into region (name, parent, type) values   ('IDANOGAWO (IDANO GAWO),'1201','KECAMATAN');"
12.04.11,Bawolato,12.04,1201,BAWOLATO,"insert into region (name, parent, type) values   ('BAWOLATO,'1201','KECAMATAN');"
12.04.20,Hiliserangkai (Hili Serangkai / Hilisaranggu),12.04,1201,HILISERANGKAI (HILI SERANGKAI / HILISARANGGU),"insert into region (name, parent, type) values   ('HILISERANGKAI (HILI SERANGKAI / HILISARANGGU),'1201','KECAMATAN');"
12.04.21,Botomuzoi,12.04,1201,BOTOMUZOI,"insert into region (name, parent, type) values   ('BOTOMUZOI,'1201','KECAMATAN');"
